id,code,name,city,product_id
27388,DEN, CO: Denver International,Denver,27388
27389,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,27389
27390,DTW, MI: Detroit Metro Wayne County,Detroit,27390
27391,EWR, NJ: Newark Liberty International,Newark,27391
27392,IAH, TX: George Bush Intercontinental/Houston,Houston,27392
27393,LAS, NV: McCarran International,Las Vegas,27393
27394,LAX, CA: Los Angeles International,Los Angeles,27394
27395,MSP, MN: Minneapolis-St Paul International,Minneapolis,27395
27396,ORD, IL: Chicago O'Hare International,Chicago,27396
27397,PDX, OR: Portland International,Portland,27397
27398,PHL, PA: Philadelphia International,Philadelphia,27398
27399,PHX, AZ: Phoenix Sky Harbor International,Phoenix,27399
27400,SAN, CA: San Diego International,San Diego,27400
27401,SEA, WA: Seattle/Tacoma International,Seattle,27401
27402,SFO, CA: San Francisco International,San Francisco,27402
27403,SLC, UT: Salt Lake City International,Salt Lake City,27403
27404,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,27404
27405,BOS, MA: Logan International,Boston,27405
27406,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,27406
27407,CLT, NC: Charlotte Douglas International,Charlotte,27407
27408,DCA, DC: Ronald Reagan Washington National,Washington,27408
27409,DEN, CO: Denver International,Denver,27409
27410,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,27410
27411,DTW, MI: Detroit Metro Wayne County,Detroit,27411
27412,EWR, NJ: Newark Liberty International,Newark,27412
27413,IAD, DC: Washington Dulles International,Washington,27413
27414,IAH, TX: George Bush Intercontinental/Houston,Houston,27414
27415,JFK, NY: John F. Kennedy International,New York,27415
27416,LAS, NV: McCarran International,Las Vegas,27416
27417,LAX, CA: Los Angeles International,Los Angeles,27417
27418,LGA, NY: LaGuardia,New York,27418
27419,MCO, FL: Orlando International,Orlando,27419
27420,MIA, FL: Miami International,Miami,27420
27421,MSP, MN: Minneapolis-St Paul International,Minneapolis,27421
27422,ORD, IL: Chicago O'Hare International,Chicago,27422
27423,PDX, OR: Portland International,Portland,27423
27424,PHL, PA: Philadelphia International,Philadelphia,27424
27425,PHX, AZ: Phoenix Sky Harbor International,Phoenix,27425
27426,SAN, CA: San Diego International,San Diego,27426
27427,SEA, WA: Seattle/Tacoma International,Seattle,27427
27428,SFO, CA: San Francisco International,San Francisco,27428
27429,SLC, UT: Salt Lake City International,Salt Lake City,27429
27430,TPA, FL: Tampa International,Tampa,27430
27431,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,27431
27432,BOS, MA: Logan International,Boston,27432
27433,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,27433
27434,CLT, NC: Charlotte Douglas International,Charlotte,27434
27435,DCA, DC: Ronald Reagan Washington National,Washington,27435
27436,DEN, CO: Denver International,Denver,27436
27437,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,27437
27438,DTW, MI: Detroit Metro Wayne County,Detroit,27438
27439,EWR, NJ: Newark Liberty International,Newark,27439
27440,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,27440
27441,IAD, DC: Washington Dulles International,Washington,27441
27442,IAH, TX: George Bush Intercontinental/Houston,Houston,27442
27443,JFK, NY: John F. Kennedy International,New York,27443
27444,LAS, NV: McCarran International,Las Vegas,27444
27445,LAX, CA: Los Angeles International,Los Angeles,27445
27446,LGA, NY: LaGuardia,New York,27446
27447,MCO, FL: Orlando International,Orlando,27447
27448,MIA, FL: Miami International,Miami,27448
27449,MSP, MN: Minneapolis-St Paul International,Minneapolis,27449
27450,ORD, IL: Chicago O'Hare International,Chicago,27450
27451,PDX, OR: Portland International,Portland,27451
27452,PHL, PA: Philadelphia International,Philadelphia,27452
27453,PHX, AZ: Phoenix Sky Harbor International,Phoenix,27453
27454,SAN, CA: San Diego International,San Diego,27454
27455,SEA, WA: Seattle/Tacoma International,Seattle,27455
27456,SFO, CA: San Francisco International,San Francisco,27456
27457,SLC, UT: Salt Lake City International,Salt Lake City,27457
27458,TPA, FL: Tampa International,Tampa,27458
27459,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,27459
27460,DEN, CO: Denver International,Denver,27460
27461,DTW, MI: Detroit Metro Wayne County,Detroit,27461
27462,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,27462
27463,IAD, DC: Washington Dulles International,Washington,27463
27464,LAS, NV: McCarran International,Las Vegas,27464
27465,LAX, CA: Los Angeles International,Los Angeles,27465
27466,MCO, FL: Orlando International,Orlando,27466
27467,MDW, IL: Chicago Midway International,Chicago,27467
27468,MSP, MN: Minneapolis-St Paul International,Minneapolis,27468
27469,PDX, OR: Portland International,Portland,27469
27470,PHL, PA: Philadelphia International,Philadelphia,27470
27471,PHX, AZ: Phoenix Sky Harbor International,Phoenix,27471
27472,SAN, CA: San Diego International,San Diego,27472
27473,SEA, WA: Seattle/Tacoma International,Seattle,27473
27474,SFO, CA: San Francisco International,San Francisco,27474
27475,SLC, UT: Salt Lake City International,Salt Lake City,27475
27476,TPA, FL: Tampa International,Tampa,27476
27477,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,27477
27478,BOS, MA: Logan International,Boston,27478
27479,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,27479
27480,CLT, NC: Charlotte Douglas International,Charlotte,27480
27481,DCA, DC: Ronald Reagan Washington National,Washington,27481
27482,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,27482
27483,DTW, MI: Detroit Metro Wayne County,Detroit,27483
27484,EWR, NJ: Newark Liberty International,Newark,27484
27485,IAD, DC: Washington Dulles International,Washington,27485
27486,IAH, TX: George Bush Intercontinental/Houston,Houston,27486
27487,LGA, NY: LaGuardia,New York,27487
27488,MCO, FL: Orlando International,Orlando,27488
27489,MIA, FL: Miami International,Miami,27489
27490,MSP, MN: Minneapolis-St Paul International,Minneapolis,27490
27491,ORD, IL: Chicago O'Hare International,Chicago,27491
27492,PHL, PA: Philadelphia International,Philadelphia,27492
27493,PHX, AZ: Phoenix Sky Harbor International,Phoenix,27493
27494,SLC, UT: Salt Lake City International,Salt Lake City,27494
27495,TPA, FL: Tampa International,Tampa,27495
27496,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,27496
27497,BOS, MA: Logan International,Boston,27497
27498,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,27498
27499,CLT, NC: Charlotte Douglas International,Charlotte,27499
27500,DEN, CO: Denver International,Denver,27500
27501,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,27501
27502,DTW, MI: Detroit Metro Wayne County,Detroit,27502
27503,EWR, NJ: Newark Liberty International,Newark,27503
27504,IAD, DC: Washington Dulles International,Washington,27504
27505,IAH, TX: George Bush Intercontinental/Houston,Houston,27505
27506,JFK, NY: John F. Kennedy International,New York,27506
27507,LAS, NV: McCarran International,Las Vegas,27507
27508,LAX, CA: Los Angeles International,Los Angeles,27508
27509,LGA, NY: LaGuardia,New York,27509
27510,ORD, IL: Chicago O'Hare International,Chicago,27510
27511,PHX, AZ: Phoenix Sky Harbor International,Phoenix,27511
27512,SLC, UT: Salt Lake City International,Salt Lake City,27512
27513,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,27513
27514,BOS, MA: Logan International,Boston,27514
27515,CLT, NC: Charlotte Douglas International,Charlotte,27515
27516,DCA, DC: Ronald Reagan Washington National,Washington,27516
27517,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,27517
27518,DTW, MI: Detroit Metro Wayne County,Detroit,27518
27519,EWR, NJ: Newark Liberty International,Newark,27519
27520,IAD, DC: Washington Dulles International,Washington,27520
27521,IAH, TX: George Bush Intercontinental/Houston,Houston,27521
27522,LGA, NY: LaGuardia,New York,27522
27523,MSP, MN: Minneapolis-St Paul International,Minneapolis,27523
27524,ORD, IL: Chicago O'Hare International,Chicago,27524
27525,PHL, PA: Philadelphia International,Philadelphia,27525
27526,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,27526
27527,BOS, MA: Logan International,Boston,27527
27528,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,27528
27529,CLT, NC: Charlotte Douglas International,Charlotte,27529
27530,DCA, DC: Ronald Reagan Washington National,Washington,27530
27531,DEN, CO: Denver International,Denver,27531
27532,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,27532
27533,DTW, MI: Detroit Metro Wayne County,Detroit,27533
27534,EWR, NJ: Newark Liberty International,Newark,27534
27535,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,27535
27536,IAD, DC: Washington Dulles International,Washington,27536
27537,IAH, TX: George Bush Intercontinental/Houston,Houston,27537
27538,JFK, NY: John F. Kennedy International,New York,27538
27539,LAS, NV: McCarran International,Las Vegas,27539
27540,LAX, CA: Los Angeles International,Los Angeles,27540
27541,LGA, NY: LaGuardia,New York,27541
27542,MCO, FL: Orlando International,Orlando,27542
27543,MIA, FL: Miami International,Miami,27543
27544,MSP, MN: Minneapolis-St Paul International,Minneapolis,27544
27545,ORD, IL: Chicago O'Hare International,Chicago,27545
27546,PDX, OR: Portland International,Portland,27546
27547,PHL, PA: Philadelphia International,Philadelphia,27547
27548,PHX, AZ: Phoenix Sky Harbor International,Phoenix,27548
27549,SAN, CA: San Diego International,San Diego,27549
27550,SEA, WA: Seattle/Tacoma International,Seattle,27550
27551,SFO, CA: San Francisco International,San Francisco,27551
27552,SLC, UT: Salt Lake City International,Salt Lake City,27552
27553,TPA, FL: Tampa International,Tampa,27553
27554,BOS, MA: Logan International,Boston,27554
27555,DCA, DC: Ronald Reagan Washington National,Washington,27555
27556,DEN, CO: Denver International,Denver,27556
27557,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,27557
27558,EWR, NJ: Newark Liberty International,Newark,27558
27559,LAS, NV: McCarran International,Las Vegas,27559
27560,LAX, CA: Los Angeles International,Los Angeles,27560
27561,MCO, FL: Orlando International,Orlando,27561
27562,MIA, FL: Miami International,Miami,27562
27563,MSP, MN: Minneapolis-St Paul International,Minneapolis,27563
27564,ORD, IL: Chicago O'Hare International,Chicago,27564
27565,PDX, OR: Portland International,Portland,27565
27566,PHX, AZ: Phoenix Sky Harbor International,Phoenix,27566
27567,SAN, CA: San Diego International,San Diego,27567
27568,SEA, WA: Seattle/Tacoma International,Seattle,27568
27569,SFO, CA: San Francisco International,San Francisco,27569
27570,BOS, MA: Logan International,Boston,27570
27571,CLT, NC: Charlotte Douglas International,Charlotte,27571
27572,DEN, CO: Denver International,Denver,27572
27573,EWR, NJ: Newark Liberty International,Newark,27573
27574,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,27574
27575,IAD, DC: Washington Dulles International,Washington,27575
27576,JFK, NY: John F. Kennedy International,New York,27576
27577,LAS, NV: McCarran International,Las Vegas,27577
27578,LGA, NY: LaGuardia,New York,27578
27579,MCO, FL: Orlando International,Orlando,27579
27580,ORD, IL: Chicago O'Hare International,Chicago,27580
27581,PDX, OR: Portland International,Portland,27581
27582,PHX, AZ: Phoenix Sky Harbor International,Phoenix,27582
27583,SAN, CA: San Diego International,San Diego,27583
27584,SEA, WA: Seattle/Tacoma International,Seattle,27584
27585,SFO, CA: San Francisco International,San Francisco,27585
27586,SLC, UT: Salt Lake City International,Salt Lake City,27586
27587,TPA, FL: Tampa International,Tampa,27587
27588,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,27588
27589,BOS, MA: Logan International,Boston,27589
27590,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,27590
27591,CLT, NC: Charlotte Douglas International,Charlotte,27591
27592,DCA, DC: Ronald Reagan Washington National,Washington,27592
27593,DEN, CO: Denver International,Denver,27593
27594,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,27594
27595,DTW, MI: Detroit Metro Wayne County,Detroit,27595
27596,EWR, NJ: Newark Liberty International,Newark,27596
27597,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,27597
27598,IAH, TX: George Bush Intercontinental/Houston,Houston,27598
27599,LAS, NV: McCarran International,Las Vegas,27599
27600,LAX, CA: Los Angeles International,Los Angeles,27600
27601,LGA, NY: LaGuardia,New York,27601
27602,MCO, FL: Orlando International,Orlando,27602
27603,MIA, FL: Miami International,Miami,27603
27604,MSP, MN: Minneapolis-St Paul International,Minneapolis,27604
27605,ORD, IL: Chicago O'Hare International,Chicago,27605
27606,PDX, OR: Portland International,Portland,27606
27607,PHL, PA: Philadelphia International,Philadelphia,27607
27608,PHX, AZ: Phoenix Sky Harbor International,Phoenix,27608
27609,SAN, CA: San Diego International,San Diego,27609
27610,SEA, WA: Seattle/Tacoma International,Seattle,27610
27611,SFO, CA: San Francisco International,San Francisco,27611
27612,SLC, UT: Salt Lake City International,Salt Lake City,27612
27613,TPA, FL: Tampa International,Tampa,27613
27614,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,27614
27615,BOS, MA: Logan International,Boston,27615
27616,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,27616
27617,CLT, NC: Charlotte Douglas International,Charlotte,27617
27618,DCA, DC: Ronald Reagan Washington National,Washington,27618
27619,DEN, CO: Denver International,Denver,27619
27620,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,27620
27621,DTW, MI: Detroit Metro Wayne County,Detroit,27621
27622,EWR, NJ: Newark Liberty International,Newark,27622
27623,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,27623
27624,IAD, DC: Washington Dulles International,Washington,27624
27625,IAH, TX: George Bush Intercontinental/Houston,Houston,27625
27626,JFK, NY: John F. Kennedy International,New York,27626
27627,LAS, NV: McCarran International,Las Vegas,27627
27628,LAX, CA: Los Angeles International,Los Angeles,27628
27629,LGA, NY: LaGuardia,New York,27629
27630,MCO, FL: Orlando International,Orlando,27630
27631,MDW, IL: Chicago Midway International,Chicago,27631
27632,MIA, FL: Miami International,Miami,27632
27633,MSP, MN: Minneapolis-St Paul International,Minneapolis,27633
27634,ORD, IL: Chicago O'Hare International,Chicago,27634
27635,PDX, OR: Portland International,Portland,27635
27636,PHL, PA: Philadelphia International,Philadelphia,27636
27637,PHX, AZ: Phoenix Sky Harbor International,Phoenix,27637
27638,SAN, CA: San Diego International,San Diego,27638
27639,SEA, WA: Seattle/Tacoma International,Seattle,27639
27640,SFO, CA: San Francisco International,San Francisco,27640
27641,SLC, UT: Salt Lake City International,Salt Lake City,27641
27642,TPA, FL: Tampa International,Tampa,27642
27643,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,27643
27644,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,27644
27645,IAD, DC: Washington Dulles International,Washington,27645
27646,IAH, TX: George Bush Intercontinental/Houston,Houston,27646
27647,MSP, MN: Minneapolis-St Paul International,Minneapolis,27647
27648,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,27648
27649,DCA, DC: Ronald Reagan Washington National,Washington,27649
27650,DEN, CO: Denver International,Denver,27650
27651,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,27651
27652,DTW, MI: Detroit Metro Wayne County,Detroit,27652
27653,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,27653
27654,IAH, TX: George Bush Intercontinental/Houston,Houston,27654
27655,LAS, NV: McCarran International,Las Vegas,27655
27656,LAX, CA: Los Angeles International,Los Angeles,27656
